longitude,latitude,trace_type
-10033764.737605702,4671524.0553440135,racing_line
-10033764.662351618,4671523.8552335445,racing_line
-10033764.586149685,4671523.65544892,racing_line
-10033764.509037685,4671523.455930862,racing_line
-10033764.431106329,4671523.256602597,racing_line
-10033764.352483615,4671523.057379278,racing_line
-10033764.27331534,4671522.858179046,racing_line
-10033764.193744805,4671522.658934094,racing_line
-10033763.843891568,4671522.573234344,racing_line
-10033763.728725322,4671522.38466824,racing_line
-10033763.947033262,4671522.063731941,racing_line
-10033763.861435529,4671521.866734735,racing_line
-10033763.775359327,4671521.670002747,racing_line
-10033763.688833926,4671521.473515576,racing_line
-10033763.60186486,4671521.277259864,racing_line
-10033763.514423613,4671521.081238065,racing_line
-10033763.426448695,4671520.885472994,racing_line
-10033763.337859392,4671520.690007098,racing_line
-10033763.453326615,4671520.400243952,racing_line
-10033763.386076802,4671520.202322785,racing_line
-10033763.2967473,4671520.008026035,racing_line
-10033763.19153715,4671519.826819199,racing_line
-10033762.913941594,4671519.708311578,racing_line
-10033762.834404096,4671519.5108801015,racing_line
-10033762.755878042,4671519.313433102,racing_line
-10033762.677892186,4671519.116168359,racing_line
-10033762.599982062,4671518.919279231,racing_line
-10033762.521726185,4671518.72294184,racing_line
-10033762.442771053,4671518.527305566,racing_line
-10033762.362845983,4671518.332486872,racing_line
-10033762.281769719,4671518.138566149,racing_line
-10033762.19945091,4671517.945586976,racing_line
-10033762.115884244,4671517.753557258,racing_line
-10033762.031143123,4671517.562451898,racing_line
-10033761.945369262,4671517.372216839,racing_line
-10033761.858759742,4671517.182774217,racing_line
-10033761.771552335,4671516.994028252,racing_line
-10033761.684010107,4671516.805871435,racing_line
-10033761.59680702,4671516.618016415,racing_line
-10033761.510173898,4671516.4303669,racing_line
-10033761.424172472,4671516.242898012,racing_line
-10033761.338837208,4671516.0555944275,racing_line
-10033761.254164765,4671515.868455506,racing_line
-10033761.170108497,4671515.681499069,racing_line
-10033761.086952213,4671515.494601955,racing_line
-10033761.005021375,4671515.307627307,racing_line
-10033760.92434477,4671515.120572893,racing_line
-10033760.844910707,4671514.933461806,racing_line
-10033760.76666743,4671514.7463428285,racing_line
-10033760.689522505,4671514.559290027,racing_line
-10033760.613341942,4671514.372401296,racing_line
-10033760.537950564,4671514.185795493,racing_line
-10033760.46313522,4671513.999607682,racing_line
-10033760.38865232,4671513.81398211,racing_line
-10033760.314240273,4671513.629062803,racing_line
-10033760.239636742,4671513.444982033,racing_line
-10033760.164599711,4671513.261847379,racing_line
-10033760.088930653,4671513.079728816,racing_line
-10033760.01249713,4671512.8986477535,racing_line
-10033760.128041757,4671512.636254545,racing_line
-10033760.05111968,4671512.4585673325,racing_line
-10033759.966242874,4671512.283791008,racing_line
-10033759.72164121,4671512.173038026,racing_line
-10033759.652566057,4671511.991116203,racing_line
-10033759.584602363,4671511.809088249,racing_line
-10033759.517542426,4671511.627040072,racing_line
-10033759.45118734,4671511.445062133,racing_line
-10033759.385359947,4671511.2632418,racing_line
-10033759.319913134,4671511.081658011,racing_line
-10033759.254734352,4671510.900377948,racing_line
-10033759.189747527,4671510.719455203,racing_line
-10033759.124913279,4671510.538928862,racing_line
-10033759.060228173,4671510.358823057,racing_line
-10033758.995723136,4671510.179146798,racing_line
-10033758.931460958,4671509.999894008,racing_line
-10033758.867532678,4671509.821043926,racing_line
-10033758.804052714,4671509.642562078,racing_line
-10033758.741152652,4671509.464401964,racing_line
-10033758.678973757,4671509.286507651,racing_line
-10033758.617658183,4671509.108817326,racing_line
-10033758.557339149,4671508.9312678,racing_line
-10033758.498130642,4671508.753799645,racing_line
-10033758.440117545,4671508.576362457,racing_line
-10033758.38334752,4671508.398919562,racing_line
-10033758.327825837,4671508.221451398,racing_line
-10033758.273514139,4671508.043957067,racing_line
-10033758.220333096,4671507.866454,racing_line
-10033758.168168567,4671507.688975956,racing_line
-10033758.116880462,4671507.511569853,racing_line
-10033758.06631351,4671507.334291834,racing_line
-10033758.016309164,4671507.157202993,racing_line
-10033757.966717808,4671506.980365016,racing_line
-10033757.91741021,4671506.803836071,racing_line
-10033757.868286785,4671506.627667288,racing_line
-10033757.81928381,4671506.451900164,racing_line
-10033757.77037603,4671506.276565032,racing_line
-10033757.721576117,4671506.101680649,racing_line
-10033757.672932222,4671505.927254554,racing_line
-10033757.624524917,4671505.753283977,racing_line
-10033757.576464307,4671505.579757009,racing_line
-10033757.52888761,4671505.406653835,racing_line
-10033757.481956612,4671505.233948037,racing_line
-10033757.435853988,4671505.061607936,racing_line
-10033757.390777394,4671504.88959806,racing_line
-10033757.519038567,4671504.667768541,racing_line
-10033757.501607565,4671504.491879067,racing_line
-10033757.48133644,4671504.319774567,racing_line
-10033757.454923294,4671504.147109244,racing_line
-10033757.421906343,4671503.978449703,racing_line
-10033757.381280646,4671503.813184511,racing_line
-10033757.332541367,4671503.647843815,racing_line
-10033757.27705287,4671503.483131109,racing_line
-10033757.05555829,4671503.350716925,racing_line
-10033757.026196413,4671503.180376202,racing_line
-10033756.997810714,4671503.010177389,racing_line
-10033756.97014412,4671502.840151824,racing_line
-10033756.942953877,4671502.6703371145,racing_line
-10033756.916029837,4671502.500773986,racing_line
-10033756.889210075,4671502.331502758,racing_line
-10033756.862392277,4671502.162560012,racing_line
-10033756.835539829,4671501.993976013,racing_line
-10033756.808682766,4671501.825773187,racing_line
-10033756.781914309,4671501.657965822,racing_line
-10033756.755384218,4671501.490560903,racing_line
-10033756.729290282,4671501.32355979,racing_line
-10033756.703868715,4671501.156960369,racing_line
-10033756.679383447,4671500.990759291,racing_line
-10033756.85137547,4671500.789909667,racing_line
-10033756.86813006,4671500.6244634325,racing_line
-10033756.881947013,4671500.456530145,racing_line
-10033756.89164437,4671500.294959968,racing_line
-10033756.893721094,4671500.132774084,racing_line
-10033756.886719298,4671499.973813516,racing_line
-10033756.869273357,4671499.816835364,racing_line
-10033756.841325345,4671499.657583432,racing_line
-10033756.804594837,4671499.502684079,racing_line
-10033756.76113,4671499.343885089,racing_line
-10033756.714341288,4671499.183810544,racing_line
-10033756.529293709,4671499.024903771,racing_line
-10033756.528150933,4671498.862688828,racing_line
-10033756.527692571,4671498.700525157,racing_line
-10033756.527679253,4671498.538384939,racing_line
-10033756.527945481,4671498.376252722,racing_line
-10033756.528415628,4671498.214125696,racing_line
-10033756.52911003,4671498.052013087,racing_line
-10033756.530139863,4671497.889934968,racing_line
-10033756.531691924,4671497.7279208,racing_line
-10033756.534006307,4671497.566007994,racing_line
-10033756.721736029,4671497.402350661,racing_line
-10033756.762628917,4671497.245780202,racing_line
-10033756.800485274,4671497.087699745,racing_line
-10033756.834123384,4671496.931851858,racing_line
-10033756.862956567,4671496.777935124,racing_line
-10033756.887493506,4671496.621394917,racing_line
-10033756.907657856,4671496.470576597,racing_line
-10033756.925275676,4671496.313742947,racing_line
-10033756.939697161,4671496.163367735,racing_line
-10033756.952528365,4671496.00677626,racing_line
-10033756.961941222,4671495.853860824,racing_line
-10033756.967624426,4671495.6973794205,racing_line
-10033756.967631835,4671495.539843109,racing_line
-10033756.960636182,4671495.380769403,racing_line
-10033756.947375096,4671495.21636974,racing_line
-10033756.811663672,4671495.022426792,racing_line
-10033756.84371074,4671494.865800836,racing_line
-10033756.876301158,4671494.708848948,racing_line
-10033756.90909908,4671494.551450272,racing_line
-10033756.941828076,4671494.393521667,racing_line
-10033756.97431517,4671494.235026899,racing_line
-10033757.006522812,4671494.0759811625,racing_line
-10033757.038559465,4671493.916450305,racing_line
-10033757.070665073,4671493.756544946,racing_line
-10033757.103174634,4671493.596410283,racing_line
-10033757.136467915,4671493.436212594,racing_line
-10033757.376513585,4671493.317070984,racing_line
-10033757.445251197,4671493.169322215,racing_line
-10033757.500913868,4671493.015906687,racing_line
-10033757.542385586,4671492.861673694,racing_line
-10033757.57183243,4671492.705863672,racing_line
-10033757.594297457,4671492.544252145,racing_line
-10033757.61322278,4671492.382705827,racing_line
-10033757.6337328,4671492.221550483,racing_line
-10033757.505504658,4671492.012233193,racing_line
-10033757.553662147,4671491.856646153,racing_line
-10033757.602803811,4671491.7014718745,racing_line
-10033757.652922355,4671491.5466693835,racing_line
-10033757.864169551,4671491.446942639,racing_line
-10033757.93390644,4671491.300414051,racing_line
-10033758.004862223,4671491.1551124565,racing_line
-10033758.07326998,4671491.009094467,racing_line
-10033758.136050146,4671490.8597100545,racing_line
-10033758.189950772,4671490.707480428,racing_line
-10033758.23383824,4671490.551637169,racing_line
-10033758.269349515,4671490.390100342,racing_line
-10033758.165481227,4671490.163403945,racing_line
-10033758.230027638,4671490.009525362,racing_line
-10033758.295578064,4671489.855264865,racing_line
-10033758.36186799,4671489.700561328,racing_line
-10033758.428670973,4671489.5453963075,racing_line
-10033758.495832253,4671489.389805359,racing_line
-10033758.563290967,4671489.233885228,racing_line
-10033758.631087363,4671489.077794708,racing_line
-10033758.699354297,4671488.921747506,racing_line
-10033758.768295389,4671488.765996426,racing_line
-10033759.012794662,4671488.6873112265,racing_line
-10033759.120463422,4671488.550732547,racing_line
-10033759.21988672,4671488.413887437,racing_line
-10033759.308660457,4671488.275412301,racing_line
-10033759.389175992,4671488.129176586,racing_line
-10033759.459488807,4671487.9826761745,racing_line
-10033759.52534274,4671487.831814177,racing_line
-10033759.369044792,4671487.553701435,racing_line
-10033759.450077243,4671487.405177676,racing_line
-10033759.701102603,4671487.349333983,racing_line
-10033759.902688032,4671487.269512482,racing_line
-10033760.088450901,4671487.191884509,racing_line
-10033760.11278443,4671487.009053262,racing_line
-10033760.054737167,4671486.77810968,racing_line
-10033760.139093265,4671486.629181863,racing_line
-10033760.22077481,4671486.476534544,racing_line
-10033760.170067517,4671486.223079641,racing_line
-10033760.269752238,4671486.075064113,racing_line
-10033760.37096823,4671485.926722409,racing_line
-10033760.473502811,4671485.77809344,racing_line
-10033760.577164158,4671485.629238287,racing_line
-10033760.681808148,4671485.480241492,racing_line
-10033760.787355104,4671485.331210034,racing_line
-10033760.893794337,4671485.182268437,racing_line
-10033761.001176935,4671485.033549223,racing_line
-10033761.109599095,4671484.885179128,racing_line
-10033761.219179202,4671484.737262616,racing_line
-10033761.46861733,4671484.705135346,racing_line
-10033761.58014892,4671484.5590124605,racing_line
-10033761.555859238,4671484.296623256,racing_line
-10033761.670854686,4671484.150628669,racing_line
-10033761.787150797,4671484.004863432,racing_line
-10033761.903813764,4671483.858394982,racing_line
-10033762.021216337,4671483.711538609,racing_line
-10033762.139763905,4671483.564664226,racing_line
-10033762.259613112,4671483.417930227,racing_line
-10033762.379937574,4671483.270592582,racing_line
-10033762.500676846,4671483.12262428,racing_line
-10033762.62186646,4671482.974079121,racing_line
-10033762.743643925,4671482.825089328,racing_line
-10033762.866236875,4671482.675851949,racing_line
-10033762.989934508,4671482.526605831,racing_line
-10033763.26524445,4671482.509154263,racing_line
-10033763.417141164,4671482.384021992,racing_line
-10033763.55800877,4671482.251295164,racing_line
-10033763.686346466,4671482.108858421,racing_line
-10033763.805536695,4671481.952841458,racing_line
-10033763.915122798,4671481.786780032,racing_line
-10033763.905346971,4671481.4975574,racing_line
-10033764.043175202,4671481.353163691,racing_line
-10033764.18205643,4671481.208985707,racing_line
-10033764.321645837,4671481.064782895,racing_line
-10033764.46163237,4671480.9203372,racing_line
-10033764.601766631,4671480.775478888,racing_line
-10033764.551933367,4671480.4630656205,racing_line
-10033764.682083381,4671480.303993279,racing_line
-10033764.883956788,4671480.207401481,racing_line
-10033765.296087882,4671480.310819361,racing_line
-10033765.444965525,4671480.17592689,racing_line
-10033765.575592943,4671480.019710994,racing_line
-10033765.707287814,4671479.866424057,racing_line
-10033765.716685355,4671479.591012907,racing_line
-10033765.858053716,4671479.443138955,racing_line
-10033765.99879314,4671479.294303315,racing_line
-10033766.14001199,4671479.145377066,racing_line
-10033766.281860344,4671478.99650493,racing_line
-10033766.424507512,4671478.847865879,racing_line
-10033766.568119992,4671478.699652558,racing_line
